test_fna/5_AE016877.fasta	test_fna/5_AE016877.fasta	1349-0|1349|1349	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/24_AE016877.fasta	test_fna/10_AE016877.fasta	40-1|1317|1296	0.015546	0.217889	0.030864	0.217385	0.014951[0.010262,0.019640]	0.220291[0.203529,0.243523]	0.029683[0.020443,0.038923]	0.219823[0.202885,0.243131]	2.061893E-10	1.521908E-10	1.981480E-07	1.462553E-07
test_fna/24_AE016877.fasta	test_fna/11_AE016877.fasta	38-1|1245|1296	0.015182	0.219349	0.030522	0.218082	0.014603[0.009903,0.019302]	0.221743[0.204594,0.245724]	0.029358[0.019981,0.038735]	0.220511[0.203188,0.244560]	5.632101E-10	4.217999E-10	5.412449E-07	4.053498E-07
test_fna/24_AE016877.fasta	test_fna/29_AE016877.fasta	11-1|1261|1296	0.004321	0.297222	0.008723	0.296360	0.003718[0.001354,0.006083]	0.306563[0.275951,0.369548]	0.007508[0.002743,0.012272]	0.305739[0.275026,0.368664]	1.025922E-03	1.005839E-03	9.859112E-01	9.666116E-01
test_fna/24_AE016877.fasta	test_fna/15_AE016877.fasta	25-1|1323|1296	0.009638	0.247408	0.019290	0.246760	0.009031[0.005390,0.012671]	0.251435[0.230492,0.283462]	0.018075[0.010822,0.025329]	0.250825[0.229739,0.282885]	5.809863E-07	5.188391E-07	5.583278E-04	4.986043E-04
test_fna/24_AE016877.fasta	test_fna/6_AE016877.fasta	61-1|1279|1296	0.024264	0.190599	0.047694	0.190185	0.023693[0.017748,0.029639]	0.192052[0.178421,0.209746]	0.046571[0.035023,0.058120]	0.191673[0.177828,0.209485]	2.839083E-15	1.349851E-15	2.728359E-12	1.297207E-12
test_fna/24_AE016877.fasta	test_fna/19_AE016877.fasta	25-1|1321|1296	0.009645	0.247360	0.019290	0.246760	0.009039[0.005395,0.012682]	0.251381[0.230439,0.283406]	0.018077[0.010824,0.025331]	0.250819[0.229733,0.282877]	5.801907E-07	5.181612E-07	5.575632E-04	4.979529E-04
test_fna/24_AE016877.fasta	test_fna/23_AE016877.fasta	12-1|1272|1296	0.004695	0.292052	0.009434	0.291465	0.004091[0.001616,0.006565]	0.300621[0.271209,0.358505]	0.008220[0.003258,0.013182]	0.300072[0.270555,0.357911]	5.971568E-04	5.831967E-04	5.738677E-01	5.604520E-01
test_fna/24_AE016877.fasta	test_fna/12_AE016877.fasta	30-1|1269|1296	0.011834	0.234711	0.023641	0.234049	0.011244[0.007139,0.015348]	0.237873[0.218677,0.266007]	0.022461[0.014308,0.030614]	0.237248[0.217894,0.265432]	3.956338E-08	3.335277E-08	3.802040E-05	3.205201E-05
test_fna/24_AE016877.fasta	test_fna/24_AE016877.fasta	1296-0|1296|1296	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/24_AE016877.fasta	test_fna/27_AE016877.fasta	18-1|1369|1296	0.006800	0.269028	0.013889	0.267292	0.006178[0.003193,0.009163]	0.274989[0.250537,0.316058]	0.012618[0.006541,0.018695]	0.273292[0.248720,0.314357]	2.492216E-05	2.355076E-05	2.395019E-02	2.263228E-02
test_fna/24_AE016877.fasta	test_fna/13_AE016877.fasta	34-1|1271|1296	0.013423	0.226937	0.026751	0.226325	0.012835[0.008451,0.017218]	0.229700[0.211607,0.255545]	0.025579[0.016899,0.034258]	0.229125[0.210865,0.255031]	4.769456E-09	3.821808E-09	4.583447E-06	3.672758E-06
test_fna/24_AE016877.fasta	test_fna/28_AE016877.fasta	14-1|1324|1296	0.005372	0.283670	0.010802	0.282999	0.004757[0.002115,0.007399]	0.291230[0.263789,0.341718]	0.009566[0.004266,0.014865]	0.290597[0.263045,0.341061]	2.082533E-04	2.016192E-04	2.001314E-01	1.937561E-01
test_fna/24_AE016877.fasta	test_fna/8_AE016877.fasta	40-1|1284|1296	0.015748	0.217095	0.031153	0.216804	0.015161[0.010409,0.019913]	0.219433[0.202684,0.242644]	0.029991[0.020662,0.039321]	0.219178[0.202250,0.242466]	2.011310E-10	1.480870E-10	1.932868E-07	1.423116E-07
test_fna/24_AE016877.fasta	test_fna/20_AE016877.fasta	19-1|1321|1296	0.007313	0.264512	0.014660	0.263912	0.006703[0.003565,0.009840]	0.269924[0.246120,0.309187]	0.013436[0.007168,0.019705]	0.269362[0.245431,0.308634]	1.413383E-05	1.327192E-05	1.358261E-02	1.275431E-02
test_fna/27_AE016877.fasta	test_fna/5_AE016877.fasta	54-1|1349|1369	0.020270	0.201595	0.040030	0.201133	0.019660[0.014388,0.024932]	0.203467[0.188942,0.222655]	0.038825[0.028516,0.049134]	0.203043[0.188326,0.222330]	1.343070E-13	7.809861E-14	1.290690E-10	7.505276E-11
test_fna/27_AE016877.fasta	test_fna/26_AE016877.fasta	18-1|1327|1369	0.006721	0.269750	0.013564	0.268769	0.006091[0.003144,0.009038]	0.275864[0.251384,0.317010]	0.012293[0.006364,0.018221]	0.274922[0.250323,0.316069]	2.547585E-05	2.412809E-05	2.448229E-02	2.318709E-02
test_fna/27_AE016877.fasta	test_fna/4_AE016877.fasta	66-1|1366|1369	0.024728	0.189443	0.048316	0.189374	0.024123[0.018302,0.029944]	0.190956[0.177800,0.207859]	0.047133[0.035894,0.058371]	0.190924[0.177558,0.207948]	2.283318E-16	1.017590E-16	2.194269E-13	9.779040E-14
test_fna/27_AE016877.fasta	test_fna/22_AE016877.fasta	17-1|1244|1369	0.006549	0.271368	0.013666	0.268305	0.005939[0.002983,0.008894]	0.277439[0.252377,0.320290]	0.012393[0.006245,0.018541]	0.274414[0.249236,0.317247]	4.105497E-05	3.891195E-05	3.945383E-02	3.739439E-02
test_fna/27_AE016877.fasta	test_fna/9_AE016877.fasta	40-1|1331|1369	0.015038	0.219936	0.030053	0.219050	0.014422[0.009891,0.018953]	0.222510[0.205714,0.245800]	0.028822[0.019834,0.037811]	0.221662[0.204697,0.245022]	2.203052E-10	1.639252E-10	2.117133E-07	1.575321E-07
test_fna/27_AE016877.fasta	test_fna/7_AE016877.fasta	50-1|1278|1369	0.019253	0.204751	0.039124	0.202564	0.018658[0.013454,0.023862]	0.206677[0.191619,0.226796]	0.037914[0.027443,0.048385]	0.204527[0.189285,0.224728]	1.056788E-12	6.386203E-13	1.015573E-09	6.137141E-10
test_fna/27_AE016877.fasta	test_fna/25_AE016877.fasta	16-1|1451|1369	0.005706	0.279922	0.011687	0.278078	0.005045[0.002423,0.007668]	0.287573[0.261576,0.333255]	0.010334[0.004977,0.015691]	0.285770[0.259667,0.331435]	8.136407E-05	7.814470E-05	7.819087E-02	7.509705E-02
test_fna/27_AE016877.fasta	test_fna/17_AE016877.fasta	23-1|1356|1369	0.008512	0.255099	0.016962	0.254800	0.007879[0.004545,0.011212]	0.259895[0.238047,0.294071]	0.015699[0.009083,0.022315]	0.259635[0.237655,0.293838]	1.809400E-06	1.655498E-06	1.738834E-03	1.590934E-03
test_fna/27_AE016877.fasta	test_fna/14_AE016877.fasta	27-1|1294|1369	0.010243	0.243639	0.020866	0.241854	0.009627[0.005900,0.013355]	0.247474[0.227249,0.277850]	0.019612[0.012056,0.027167]	0.245727[0.225360,0.276135]	2.074092E-07	1.811782E-07	1.993202E-04	1.741123E-04
test_fna/27_AE016877.fasta	test_fna/1_AE016877.fasta	78-1|1316|1369	0.029919	0.177849	0.059271	0.176603	0.029334[0.022857,0.035812]	0.179047[0.166969,0.194247]	0.058112[0.045471,0.070752]	0.177837[0.165536,0.193167]	3.460783E-19	1.023514E-19	3.325812E-16	9.835974E-17
test_fna/27_AE016877.fasta	test_fna/18_AE016877.fasta	20-1|1321|1369	0.007491	0.263026	0.015140	0.261901	0.006863[0.003732,0.009995]	0.268453[0.245154,0.306342]	0.013872[0.007565,0.020180]	0.267367[0.243943,0.305265]	8.712633E-06	8.133305E-06	8.372841E-03	7.816106E-03
test_fna/27_AE016877.fasta	test_fna/AE016877.fasta	85-1|1329|1369	0.032530	0.172779	0.063958	0.171846	0.031946[0.025203,0.038689]	0.173875[0.162313,0.188282]	0.062811[0.049767,0.075855]	0.172977[0.161183,0.187526]	8.006812E-21	1.905069E-21	7.694546E-18	1.830771E-18
test_fna/27_AE016877.fasta	test_fna/21_AE016877.fasta	21-1|1400|1369	0.007642	0.261786	0.015340	0.261082	0.006996[0.003880,0.010113]	0.267262[0.244429,0.303916]	0.014044[0.007810,0.020277]	0.266598[0.243641,0.303268]	5.408211E-06	5.030186E-06	5.197291E-03	4.834009E-03
test_fna/27_AE016877.fasta	test_fna/30_AE016877.fasta	10-1|1363|1369	0.003674	0.307316	0.007337	0.307179	0.003029[0.000965,0.005094]	0.319335[0.286981,0.390723]	0.006049[0.001933,0.010166]	0.319237[0.286794,0.390552]	2.014864E-03	1.987171E-03	1.936285E+00	1.909671E+00
test_fna/27_AE016877.fasta	test_fna/2_AE016877.fasta	70-1|1326|1369	0.026667	0.184844	0.052790	0.183839	0.026074[0.019977,0.032170]	0.186214[0.173453,0.202487]	0.051616[0.039707,0.063525]	0.185245[0.172270,0.201639]	2.578818E-17	9.881061E-18	2.478244E-14	9.495699E-15
test_fna/27_AE016877.fasta	test_fna/3_AE016877.fasta	65-1|1333|1369	0.024649	0.189638	0.048762	0.188800	0.024051[0.018203,0.029899]	0.191138[0.177891,0.208190]	0.047579[0.036151,0.059006]	0.190336[0.176882,0.207504]	3.773314E-16	1.671022E-16	3.626155E-13	1.605852E-13
test_fna/27_AE016877.fasta	test_fna/16_AE016877.fasta	18-1|1316|1369	0.006749	0.269495	0.013678	0.268249	0.006122[0.003161,0.009082]	0.275554[0.251084,0.316673]	0.012406[0.006426,0.018387]	0.274347[0.249758,0.315465]	2.527804E-05	2.392203E-05	2.429219E-02	2.298907E-02
test_fna/27_AE016877.fasta	test_fna/10_AE016877.fasta	39-1|1317|1369	0.014734	0.221194	0.029613	0.219972	0.014121[0.009626,0.018616]	0.223811[0.206815,0.247483]	0.028381[0.019413,0.037350]	0.222627[0.205464,0.246365]	3.697846E-10	2.780362E-10	3.553630E-07	2.671928E-07
test_fna/27_AE016877.fasta	test_fna/11_AE016877.fasta	32-1|1245|1369	0.012393	0.231860	0.025703	0.228822	0.011794[0.007630,0.015958]	0.234921[0.216279,0.261883]	0.024460[0.015879,0.033040]	0.231920[0.213126,0.258922]	1.418551E-08	1.154310E-08	1.363228E-05	1.109292E-05
test_fna/27_AE016877.fasta	test_fna/29_AE016877.fasta	11-1|1261|1369	0.004200	0.298981	0.008723	0.296360	0.003582[0.001294,0.005870]	0.308899[0.278168,0.372403]	0.007439[0.002696,0.012181]	0.306317[0.275491,0.369750]	1.076764E-03	1.055498E-03	1.034770E+00	1.014333E+00
test_fna/27_AE016877.fasta	test_fna/15_AE016877.fasta	20-1|1323|1369	0.007485	0.263073	0.015117	0.261995	0.006857[0.003728,0.009986]	0.268508[0.245208,0.306401]	0.013849[0.007552,0.020147]	0.267470[0.244045,0.305372]	8.725016E-06	8.146300E-06	8.384741E-03	7.828595E-03
test_fna/27_AE016877.fasta	test_fna/6_AE016877.fasta	49-1|1279|1369	0.018853	0.206037	0.038311	0.203876	0.018257[0.013110,0.023404]	0.208009[0.192801,0.228391]	0.037100[0.026741,0.047458]	0.205884[0.190494,0.226347]	1.798148E-12	1.110183E-12	1.728020E-09	1.066886E-09
test_fna/27_AE016877.fasta	test_fna/19_AE016877.fasta	16-1|1321|1369	0.005984	0.276973	0.012112	0.275847	0.005353[0.002588,0.008119]	0.283888[0.258028,0.329154]	0.010837[0.005253,0.016420]	0.282802[0.256829,0.328056]	7.421146E-05	7.113349E-05	7.131721E-02	6.835928E-02
test_fna/27_AE016877.fasta	test_fna/23_AE016877.fasta	10-1|1272|1369	0.003801	0.305199	0.007862	0.302860	0.003179[0.001028,0.005330]	0.316330[0.284164,0.386763]	0.006575[0.002134,0.011016]	0.314030[0.281773,0.384374]	1.886412E-03	1.856881E-03	1.812841E+00	1.784463E+00
test_fna/27_AE016877.fasta	test_fna/12_AE016877.fasta	25-1|1269|1369	0.009568	0.247860	0.019701	0.245444	0.008957[0.005344,0.012570]	0.251943[0.230989,0.283993]	0.018443[0.011040,0.025846]	0.249566[0.228474,0.281637]	5.880088E-07	5.222532E-07	5.650765E-04	5.018853E-04
test_fna/27_AE016877.fasta	test_fna/24_AE016877.fasta	18-1|1296|1369	0.006800	0.269028	0.013889	0.267292	0.006178[0.003193,0.009163]	0.274989[0.250537,0.316058]	0.012618[0.006541,0.018695]	0.273292[0.248720,0.314357]	2.492216E-05	2.355076E-05	2.395019E-02	2.263228E-02
test_fna/27_AE016877.fasta	test_fna/27_AE016877.fasta	1369-0|1369|1369	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/27_AE016877.fasta	test_fna/13_AE016877.fasta	36-1|1271|1369	0.013825	0.225117	0.028324	0.222753	0.013222[0.008834,0.017609]	0.227868[0.210229,0.252797]	0.027088[0.018163,0.036013]	0.225541[0.207742,0.250523]	1.744023E-09	1.350985E-09	1.676006E-06	1.298296E-06
test_fna/27_AE016877.fasta	test_fna/28_AE016877.fasta	14-1|1324|1369	0.005226	0.285388	0.010574	0.284335	0.004594[0.002033,0.007154]	0.293409[0.265878,0.344198]	0.009295[0.004126,0.014464]	0.292395[0.264758,0.343157]	2.189757E-04	2.122030E-04	2.104357E-01	2.039271E-01
test_fna/27_AE016877.fasta	test_fna/8_AE016877.fasta	38-1|1284|1369	0.014532	0.222045	0.029595	0.220009	0.013926[0.009435,0.018418]	0.224666[0.207471,0.248724]	0.028362[0.019282,0.037443]	0.222668[0.205309,0.246786]	6.116858E-10	4.616648E-10	5.878300E-07	4.436598E-07
test_fna/27_AE016877.fasta	test_fna/20_AE016877.fasta	16-1|1321|1369	0.005984	0.276973	0.012112	0.275847	0.005353[0.002588,0.008119]	0.283888[0.258028,0.329154]	0.010837[0.005253,0.016420]	0.282802[0.256829,0.328056]	7.421146E-05	7.113349E-05	7.131721E-02	6.835928E-02
test_fna/13_AE016877.fasta	test_fna/5_AE016877.fasta	186-1|1349|1271	0.076417	0.122002	0.146341	0.120113	0.075923[0.065400,0.086446]	0.122379[0.114875,0.131090]	0.145394[0.126015,0.164774]	0.120519[0.112699,0.129460]	1.055372E-45	2.996137E-49	1.014213E-42	2.879287E-46
test_fna/13_AE016877.fasta	test_fna/26_AE016877.fasta	26-1|1327|1271	0.010109	0.244453	0.020456	0.243091	0.009508[0.005757,0.013258]	0.248247[0.227697,0.279366]	0.019240[0.011688,0.026792]	0.246922[0.226227,0.278074]	3.368214E-07	2.966203E-07	3.236854E-04	2.850521E-04
test_fna/13_AE016877.fasta	test_fna/4_AE016877.fasta	201-1|1366|1271	0.082512	0.117559	0.158143	0.115266	0.082024[0.071127,0.092921]	0.117902[0.110732,0.126178]	0.157207[0.137196,0.177219]	0.115637[0.108148,0.124147]	1.461668E-49	8.512338E-54	1.404663E-46	8.180357E-51
test_fna/13_AE016877.fasta	test_fna/22_AE016877.fasta	37-1|1244|1271	0.014931	0.220373	0.029743	0.219698	0.014358[0.009674,0.019042]	0.222785[0.205427,0.247175]	0.028600[0.019338,0.037863]	0.222146[0.204612,0.246606]	9.386740E-10	7.154574E-10	9.020657E-07	6.875545E-07
test_fna/13_AE016877.fasta	test_fna/9_AE016877.fasta	125-1|1331|1271	0.050464	0.146411	0.098348	0.144953	0.049932[0.041354,0.058509]	0.147042[0.137643,0.158309]	0.097310[0.081016,0.113604]	0.145616[0.135940,0.157069]	1.869939E-30	5.986682E-32	1.797011E-27	5.753201E-29
test_fna/13_AE016877.fasta	test_fna/7_AE016877.fasta	156-1|1278|1271	0.065190	0.131278	0.122738	0.131106	0.064691[0.054836,0.074547]	0.131729[0.123442,0.141478]	0.121799[0.103818,0.139779]	0.131587[0.122981,0.141570]	3.532575E-38	1.575483E-40	3.394804E-35	1.514039E-37
test_fna/13_AE016877.fasta	test_fna/25_AE016877.fasta	30-1|1451|1271	0.011144	0.238424	0.023603	0.234148	0.010519[0.006665,0.014373]	0.241993[0.222721,0.270274]	0.022279[0.014165,0.030394]	0.237756[0.218345,0.266060]	4.407479E-08	3.689777E-08	4.235587E-05	3.545876E-05
test_fna/13_AE016877.fasta	test_fna/17_AE016877.fasta	60-1|1356|1271	0.023374	0.192882	0.047207	0.190826	0.022790[0.017017,0.028563]	0.194426[0.180666,0.212329]	0.046029[0.034508,0.057549]	0.192406[0.178445,0.210410]	5.075148E-15	2.419407E-15	4.877217E-12	2.325050E-12
test_fna/13_AE016877.fasta	test_fna/14_AE016877.fasta	68-1|1294|1271	0.027233	0.183566	0.053501	0.183003	0.026669[0.020350,0.032989]	0.184839[0.171932,0.201356]	0.052394[0.040144,0.064644]	0.184310[0.171179,0.200955]	6.615736E-17	2.579903E-17	6.357722E-14	2.479287E-14
test_fna/13_AE016877.fasta	test_fna/1_AE016877.fasta	269-1|1316|1271	0.116048	0.098150	0.211644	0.097053	0.115616[0.102599,0.128634]	0.098359[0.092415,0.105091]	0.210857[0.188431,0.233283]	0.097286[0.090969,0.104314]	3.593873E-68	3.884185E-76	3.453712E-65	3.732701E-73
test_fna/13_AE016877.fasta	test_fna/18_AE016877.fasta	46-1|1321|1271	0.018068	0.208650	0.036192	0.207432	0.017482[0.012391,0.022573]	0.210672[0.195011,0.231871]	0.035019[0.024913,0.045126]	0.209491[0.193644,0.230773]	8.445723E-12	5.547599E-12	8.116340E-09	5.331243E-09
test_fna/13_AE016877.fasta	test_fna/AE016877.fasta	302-0|1329|1271	0.131419	0.091231	0.237608	0.089821	0.131005[0.117210,0.144801]	0.091405[0.085905,0.097592]	0.236861[0.213487,0.260235]	0.090018[0.084136,0.096511]	1.265789E-77	4.359445E-88	1.216423E-74	4.189427E-85
test_fna/13_AE016877.fasta	test_fna/21_AE016877.fasta	46-1|1400|1271	0.017524	0.210526	0.036192	0.207432	0.016921[0.011987,0.021855]	0.212678[0.196988,0.233919]	0.034947[0.024850,0.045043]	0.209621[0.193759,0.230930]	8.978628E-12	5.835711E-12	8.628461E-09	5.608118E-09
test_fna/13_AE016877.fasta	test_fna/30_AE016877.fasta	19-1|1363|1271	0.007266	0.264917	0.014949	0.262695	0.006652[0.003536,0.009767]	0.270398[0.246580,0.309694]	0.013686[0.007298,0.020073]	0.268214[0.244274,0.307508]	1.428441E-05	1.337650E-05	1.372732E-02	1.285482E-02
test_fna/13_AE016877.fasta	test_fna/2_AE016877.fasta	234-1|1326|1271	0.099027	0.107103	0.184107	0.105765	0.098569[0.086551,0.110588]	0.107366[0.100855,0.114805]	0.183257[0.161987,0.204526]	0.106054[0.099191,0.113765]	1.926232E-58	2.789986E-64	1.851109E-55	2.681177E-61
test_fna/13_AE016877.fasta	test_fna/3_AE016877.fasta	206-1|1333|1271	0.085905	0.115236	0.162077	0.113730	0.085427[0.074240,0.096615]	0.115557[0.108506,0.123683]	0.161176[0.140961,0.181391]	0.114079[0.106694,0.122454]	6.097596E-51	2.367541E-55	5.859790E-48	2.275207E-52
test_fna/13_AE016877.fasta	test_fna/16_AE016877.fasta	63-1|1316|1271	0.024960	0.188873	0.049567	0.187777	0.024388[0.018370,0.030406]	0.190288[0.176870,0.207630]	0.048431[0.036629,0.060233]	0.189226[0.175596,0.206683]	9.851661E-16	4.386107E-16	9.467447E-13	4.215049E-13
test_fna/13_AE016877.fasta	test_fna/10_AE016877.fasta	113-1|1317|1271	0.045657	0.152382	0.088906	0.151261	0.045119[0.036941,0.053297]	0.153090[0.143166,0.165097]	0.087860[0.072296,0.103423]	0.152001[0.141808,0.164187]	1.474879E-27	9.312118E-29	1.417358E-24	8.948946E-26
test_fna/13_AE016877.fasta	test_fna/11_AE016877.fasta	98-1|1245|1271	0.040529	0.159519	0.078715	0.158870	0.039998[0.032188,0.047809]	0.160312[0.149631,0.173419]	0.077684[0.062815,0.092552]	0.159694[0.148749,0.172973]	5.228797E-24	6.546357E-25	5.024874E-21	6.291049E-22
test_fna/13_AE016877.fasta	test_fna/29_AE016877.fasta	19-1|1261|1271	0.007561	0.262449	0.015067	0.262201	0.006970[0.003717,0.010223]	0.267494[0.243758,0.306581]	0.013891[0.007431,0.020351]	0.267283[0.243415,0.306382]	1.335194E-05	1.251070E-05	1.283122E-02	1.202279E-02
test_fna/13_AE016877.fasta	test_fna/15_AE016877.fasta	67-1|1323|1271	0.026514	0.185195	0.052714	0.183929	0.025943[0.019745,0.032141]	0.186521[0.173508,0.203205]	0.051579[0.039419,0.063739]	0.185290[0.172060,0.202094]	1.164134E-16	4.627282E-17	1.118733E-13	4.446818E-14
test_fna/13_AE016877.fasta	test_fna/6_AE016877.fasta	155-1|1279|1271	0.064718	0.131705	0.121951	0.131508	0.064218[0.054400,0.074036]	0.132160[0.123842,0.141950]	0.121010[0.103079,0.138940]	0.131993[0.123357,0.142016]	6.317561E-38	3.028359E-40	6.071176E-35	2.910253E-37
test_fna/13_AE016877.fasta	test_fna/19_AE016877.fasta	48-1|1321|1271	0.018868	0.205990	0.037766	0.204772	0.018284[0.013078,0.023490]	0.207919[0.192578,0.228543]	0.036597[0.026274,0.046920]	0.206737[0.191207,0.227449]	2.922821E-12	1.846289E-12	2.808831E-09	1.774284E-09
test_fna/13_AE016877.fasta	test_fna/23_AE016877.fasta	35-1|1272|1271	0.013955	0.224538	0.027537	0.224513	0.013374[0.008878,0.017869]	0.227163[0.209327,0.252492]	0.026389[0.017577,0.035202]	0.227174[0.209166,0.252572]	2.761727E-09	2.186536E-09	2.654019E-06	2.101261E-06
test_fna/13_AE016877.fasta	test_fna/12_AE016877.fasta	79-1|1269|1271	0.032101	0.173583	0.062254	0.173534	0.031551[0.024645,0.038457]	0.174630[0.162675,0.189650]	0.061187[0.048000,0.074374]	0.174614[0.162415,0.189784]	1.712441E-19	4.758012E-20	1.645656E-16	4.572449E-17
test_fna/13_AE016877.fasta	test_fna/24_AE016877.fasta	34-1|1296|1271	0.013423	0.226937	0.026751	0.226325	0.012835[0.008451,0.017218]	0.229700[0.211607,0.255545]	0.025579[0.016899,0.034258]	0.229125[0.210865,0.255031]	4.769456E-09	3.821808E-09	4.583447E-06	3.672758E-06
test_fna/13_AE016877.fasta	test_fna/27_AE016877.fasta	36-1|1369|1271	0.013825	0.225117	0.028324	0.222753	0.013222[0.008834,0.017609]	0.227868[0.210229,0.252797]	0.027088[0.018163,0.036013]	0.225541[0.207742,0.250523]	1.744023E-09	1.350985E-09	1.676006E-06	1.298296E-06
test_fna/13_AE016877.fasta	test_fna/13_AE016877.fasta	1271-0|1271|1271	1.000000	0.000000	1.000000	0.000000	-nan[-nan,-nan]	nan[nan,nan]	-nan[-nan,-nan]	nan[nan,nan]	-NAN	-NAN	-NAN	-NAN
test_fna/13_AE016877.fasta	test_fna/28_AE016877.fasta	20-1|1324|1271	0.007767	0.260779	0.015736	0.259489	0.007162[0.003905,0.010420]	0.265806[0.242580,0.303511]	0.014511[0.007936,0.021085]	0.264554[0.241199,0.302268]	8.161566E-06	7.589634E-06	7.843265E-03	7.293638E-03
test_fna/13_AE016877.fasta	test_fna/8_AE016877.fasta	114-1|1284|1271	0.046702	0.151029	0.089693	0.150710	0.046173[0.037848,0.054498]	0.151709[0.141844,0.163637]	0.088677[0.073048,0.104306]	0.151422[0.141277,0.163540]	7.980196E-28	4.960678E-29	7.668969E-25	4.767211E-26
test_fna/13_AE016877.fasta	test_fna/20_AE016877.fasta	54-1|1321|1271	0.021277	0.198628	0.042486	0.197411	0.020697[0.015158,0.026236]	0.200319[0.185836,0.219445]	0.041329[0.030385,0.052272]	0.199138[0.184456,0.218362]	1.204783E-13	6.695356E-14	1.157796E-10	6.434237E-11
test_fna/28_AE016877.fasta	test_fna/5_AE016877.fasta	43-1|1349|1324	0.016350	0.214788	0.032477	0.214201	0.015743[0.010985,0.020500]	0.217115[0.200904,0.239311]	0.031272[0.021896,0.040647]	0.216565[0.200177,0.238840]	4.412744E-11	3.125907E-11	4.240647E-08	3.003996E-08
test_fna/28_AE016877.fasta	test_fna/26_AE016877.fasta	20-1|1327|1324	0.007602	0.262113	0.015106	0.262043	0.006984[0.003801,0.010166]	0.267376[0.244107,0.305189]	0.013877[0.007576,0.020179]	0.267344[0.243946,0.305173]	8.482620E-06	7.926108E-06	8.151798E-03	7.616990E-03
test_fna/28_AE016877.fasta	test_fna/4_AE016877.fasta	44-1|1366|1324	0.016629	0.213747	0.033233	0.212764	0.016019[0.011235,0.020802]	0.216047[0.200008,0.237922]	0.032013[0.022531,0.041495]	0.215101[0.198886,0.237055]	2.633742E-11	1.830662E-11	2.531026E-08	1.759266E-08
test_fna/28_AE016877.fasta	test_fna/22_AE016877.fasta	10-1|1244|1324	0.003909	0.303447	0.008039	0.301469	0.003304[0.001080,0.005528]	0.313915[0.281889,0.383646]	0.006795[0.002230,0.011360]	0.311975[0.279854,0.381619]	1.794646E-03	1.765488E-03	1.724655E+00	1.696634E+00
test_fna/28_AE016877.fasta	test_fna/9_AE016877.fasta	25-1|1331|1324	0.009506	0.248261	0.018882	0.248096	0.008890[0.005303,0.012478]	0.252407[0.231442,0.284481]	0.017659[0.010565,0.024754]	0.252280[0.231173,0.284389]	5.957740E-07	5.340208E-07	5.725388E-04	5.131940E-04
test_fna/28_AE016877.fasta	test_fna/7_AE016877.fasta	31-1|1278|1324	0.012058	0.233556	0.024257	0.232442	0.011459[0.007345,0.015573]	0.236701[0.217782,0.264244]	0.023053[0.014825,0.031281]	0.235623[0.216547,0.263216]	2.391372E-08	1.992661E-08	2.298109E-05	1.914947E-05
test_fna/28_AE016877.fasta	test_fna/25_AE016877.fasta	18-1|1451|1324	0.006529	0.271555	0.013595	0.268628	0.005881[0.003027,0.008735]	0.278046[0.253496,0.319382]	0.012246[0.006322,0.018171]	0.275158[0.250497,0.316483]	2.689033E-05	2.543970E-05	2.584161E-02	2.444756E-02
test_fna/28_AE016877.fasta	test_fna/17_AE016877.fasta	11-1|1356|1324	0.004121	0.300158	0.008308	0.299407	0.003490[0.001253,0.005727]	0.310512[0.279692,0.374413]	0.007035[0.002533,0.011537]	0.309801[0.278885,0.373643]	1.116523E-03	1.096377E-03	1.072978E+00	1.053618E+00
test_fna/28_AE016877.fasta	test_fna/14_AE016877.fasta	22-1|1294|1324	0.008475	0.255374	0.017002	0.254653	0.007866[0.004468,0.011264]	0.259995[0.237762,0.295140]	0.015780[0.008990,0.022571]	0.259312[0.236944,0.294478]	2.857288E-06	2.620681E-06	2.745854E-03	2.518475E-03
test_fna/28_AE016877.fasta	test_fna/1_AE016877.fasta	61-1|1316|1324	0.023653	0.192157	0.046353	0.191967	0.023066[0.017272,0.028860]	0.193691[0.180038,0.211414]	0.045203[0.033979,0.056428]	0.193537[0.179675,0.211376]	3.014674E-15	1.471791E-15	2.897101E-12	1.414392E-12
test_fna/28_AE016877.fasta	test_fna/18_AE016877.fasta	15-1|1321|1324	0.005703	0.279952	0.011355	0.279881	0.005083[0.002365,0.007801]	0.287109[0.260508,0.334757]	0.010120[0.004723,0.015518]	0.287077[0.260362,0.334712]	1.233598E-04	1.189454E-04	1.185487E-01	1.143065E-01
test_fna/28_AE016877.fasta	test_fna/AE016877.fasta	64-1|1329|1324	0.024720	0.189464	0.048338	0.189346	0.024132[0.018221,0.030044]	0.190931[0.177597,0.208130]	0.047190[0.035768,0.058611]	0.190849[0.177302,0.208169]	6.145377E-16	2.799462E-16	5.905708E-13	2.690283E-13
